,PPG,color,color_unit,generic,grain_index,maltster,name
3061,34,75,°L,True,3203,Any,CaraCrystal Wheat Malt (US)
3062,1,5,°L,False,3204,Any,Pumpkin
3063,35,3,°L,False,3205,Any,Smoked wheat malt
3064,34,5,°L,False,3206,Any,Cara Gold (BE)
3065,33,26,°L,False,3207,Weyermann®,CaraAmber
3066,36,2,°L,False,3208,Gambrinus,Pale Wheat (CA)
3067,37,4,°L,True,3209,Any,ESB Malt (CA)
3068,37,1,°L,False,3210,Briess,Lager/Pilsen Malt
3069,42,2,°L,False,3211,Any,Orange Blossom Honey
3070,38,1,°L,False,3212,Weyermann®,Bohemian Pilsner (DE)
3071,33,75,°L,False,3213,Weyermann®,CaraBohemian (DE)
3072,38,2,°L,False,3214,Muntons,Pale 2-Row (UK)
3073,39,2,°L,True,3215,Weyermann®,Pale Wheat (DE)
3074,37,34,°L,False,3216,Gambrinus,Munich Dark (30°L)
3075,37,2,°L,False,3217,Great Western,2-Row (US)
3076,36,1,°L,True,1815,Rahr,Pale 2-Row (CA)
3077,33,2,°L,True,1817,Bairds,Flaked Oats
3078,0,0,°L,True,1816,Rahr,Rice Hulls
3079,36,2,°L,False,3218,Any,Pale 2-Row (US)
3080,33,20,°L,False,3219,Briess,Munich - Dark 20L (US)
3081,37,3,°L,False,3220,Gambrinus,Pale Ale (CA)
3082,36,2,°L,True,3221,Gambrinus,Pale Wheat (CA)
3083,34,650,°L,False,3222,Crisp,Chocolate Malt
3084,34,2,°L,True,3223,Great Western,2-Row (US)
3085,37,10,°L,False,3224,Castle,Castle Munich (25 EBC)
3086,30,500,°L,False,3225,Any,Roasted Barley
3087,30,65,°L,True,3226,Any,Brown Malt (UK)
3088,36,1,°L,False,3227,Thomas Fawcett & Sons,Pilsen (UK)
3089,35,45,°L,False,3228,Weyermann®,CaraWheat
3090,33,120,°L,True,3229,Weyermann®,Caramel/Crystal 120L (US)
3091,4,13,°L,False,3230,Any,Pumpkin
3092,34,2,°L,False,3231,Great Western,Great Western Organic California Select 2-Row
3093,28,500,°L,False,3232,Bairds,Black Malt (UK)
3094,37,1,°L,False,3233,Gambrinus,Pilsner (US)
3095,34,75,°L,False,3234,Bairds,"English Crystal, 70-80 L"
3096,28,345,°L,False,3235,Thomas Fawcett & Sons,Chocolate Malt
3097,25,500,°L,False,3236,Any,Black Patent
3098,34,34,°L,False,3237,Simpson's,English Crystal 30-37 L
3099,33,80,°L,False,3238,Simpson's,Dark Crystal 80L (UK)
3100,36,100,°L,False,3239,Any,Black Treacle
3101,34,22,°L,False,3240,Briess,Caravienne Malt
3102,37,1,°L,False,3241,Weyermann®,Pilsner (DE)
3103,37,2,°L,False,3242,Weyermann®,Pale Wheat (DE)
3104,25,120,°L,False,3243,Gambrinus,Franco Belges Kiln Coffee
3105,34,5,°L,False,3244,Any,Toasted Oats
3106,37,1,°L,False,3245,Briess,Maris Otter
3107,34,1,°L,True,3246,Briess,Pilsner (US)
3108,33,550,°L,False,3247,Briess,Dark Chocolate Malt
3109,27,2,°L,False,3248,Castle,Castle Belgian Pilsner Malt
3110,28,3,°L,False,3249,Castle,Castle Vienna
3111,28,10,°L,False,3250,Castle,Castle Munich (25 EBC)
3112,28,20,°L,True,3251,Any,Melanoidin (DE)
3113,38,3,°L,False,3252,Weyermann®,Pale Ale (BE)
3114,33,25,°L,False,3253,Any,Victory Malt
3115,34,30,°L,False,3254,Any,Caramel/Crystal Malt - 30L
3116,33,2,°L,True,3255,Weyermann®,Acidulated Malt (DE)
3117,35,17,°L,True,3256,Any,Aromatic Malt (US)
3118,28,500,°L,False,3257,Muntons,Black Malt (UK)
3119,36,1,°L,True,3258,Great Western,Torrified Wheat
3120,37,1,°L,False,3259,Gambrinus,Pale 2-Row (US)
3121,35,1,°L,False,3260,Briess,Pale 6-Row (US)
3122,33,550,°L,False,3261,Briess,Midnight Wheat Malt (US)
3123,27,550,°L,True,3262,Bairds,Black Barley (US)
3124,39,2,°L,True,330,Briess,White Wheat  (US)
3125,33,60,°L,False,3263,Briess,Munich - 60L (US)
3126,34,35,°L,False,3264,Weyermann®,CaraMunich I (DE)
3127,32,6,°L,False,3267,Weyermann®,Pale Ale
3128,35,15,°L,True,3268,Crisp,Caramel/Crystal 15L (US)
3129,35,26,°L,True,3269,Castle,Aromatic Malt (US)
3130,37,2,°L,True,3270,Any,Pale Ale (CA)
3131,34,1,°L,True,3271,Great Western,Carapils (Dextrine Malt) (US)
3132,26,3,°L,True,3272,Weyermann®,Rye (DE)
3133,32,3,°L,True,3273,Any,Flaked Barley
3134,31,3,°L,True,3274,Any,2-Row (US)
3135,30,90,°L,True,3275,Any,Caramel/Crystal 90L (US)
3136,32,1,°L,True,3276,Any,Carapils (DE)
3137,30,15,°L,True,3277,Any,Maple Syrup
3138,33,83,°L,True,3278,Thomas Fawcett & Sons,Dark Crystal 80L (UK)
3139,26,3,°L,True,3279,Any,Acidulated Malt (DE)
3140,32,17,°L,True,3280,Any,Abbey Malt  (BE)
3141,34,60,°L,True,3281,Castle,Caramel/Crystal 60L (US)
3142,33,20,°L,True,3282,Rahr,Munich - Dark 20L (US)
3143,37,2,°L,True,3283,Briess,Pale Wheat (CA)
3144,34,54,°L,True,3284,Any,Caramel/Crystal 60L (US)
3145,35,16,°L,True,3285,Bairds,Carastan Light 15L (UK)
3146,35,22,°L,True,3286,Any,Biscuit (BE)
3147,36,1,°L,True,3287,Briess,Pilsen (UK)
3148,35,1,°L,True,2964,Briess,6-Row (US)
3149,34,57,°L,True,3288,Thomas Fawcett & Sons,CaraMunich III (DE)
3150,39,2,°L,True,3289,Weyermann®,Wheat (US)
3151,34,25,°L,True,3290,Any,CaraRed (DE)
3152,34,425,°L,True,2493,Briess,Chocolate (UK)
3153,34,50,°L,True,3291,Any,CaraAmber (DE)
3154,33,550,°L,True,3292,Any,Roasted Barley (US)
3155,38,4,°L,True,3293,Any,Pale Ale (US)
3156,32,300,°L,True,3294,Any,Carafa I (DE)
3157,33,25,°L,True,3295,Any,Melanoidin (DE)
3158,37,1,°L,True,3296,Thomas Fawcett & Sons,Pilsner (DE)
3159,39,1,°L,True,3297,Thomas Fawcett & Sons,Pale Wheat (DE)
3160,34,27,°L,True,3153,Any,CaraAmber (DE)
3161,33,120,°L,True,3298,Any,CaraMunich (BE)
3162,33,480,°L,True,3299,Any,Roasted Barley (US)
3163,34,38,°L,True,3300,Any,Caramel/Crystal 40L (US)
3164,33,67,°L,True,3301,Any,Crystal Rye (UK)
3165,35,26,°L,True,3303,Any,Cara Malt (UK)
3166,37,1,°L,True,3304,Rahr,Pilsner (DE)
3167,30,487,°L,True,3305,Briess,Roasted Barley (UK)
3168,34,11,°L,True,3306,Dingemans,CaraHell (DE)
3169,35,6,°L,True,3307,Simpson's,Munich (UK)
3170,30,425,°L,True,3308,Any,Chocolate (UK)
3171,37,1,°L,True,3309,Crisp,2-Row (US)
3172,34,425,°L,True,3310,Castle,Chocolate (UK)
3173,28,500,°L,True,3311,Muntons,Black Malt (US)
3174,33,104,°L,True,3312,Any,Crystal 90L (UK)
3175,45,50,°L,True,3313,Any,Brown Sugar
3176,33,1,°L,True,3314,Rahr,Carapils (Dextrine Malt) (US)
3177,30,525,°L,True,3315,Any,Chocolate (BE)
3178,34,10,°L,True,3316,Briess,Munich Light (CA)
3179,36,3,°L,True,3318,Muntons,Maris Otter Pale (UK)
3180,35,10,°L,True,3319,Rahr,Caramel/Crystal 10L (US)
3181,37,25,°L,True,3320,Dingemans,Honey Malt (CA)
3182,28,500,°L,True,3321,Castle,Black Malt (US)
3183,34,113,°L,True,3322,Any,Crystal 135L (UK)
3184,31,450,°L,True,3323,Bairds,Roasted Barley (UK)
3185,32,120,°L,True,3324,Bairds,Crystal 120L (CA)
3186,34,15,°L,True,3325,Bairds,Crystal 15L (UK)
3187,33,207,°L,True,3326,Bairds,Pale Chocolate (UK)
3188,39,2,°L,True,3327,Briess,Pale Ale (DE)
3189,29,620,°L,True,3328,Any,Chocolate (US)
3190,38,1,°L,True,3329,Weyermann®,2-Row (US)
3191,32,120,°L,True,3330,Weyermann®,Caramel/Crystal 120L (US)
3192,38,2,°L,True,3331,Weyermann®,Red Wheat (US)
3193,37,2,°L,True,3332,Thomas Fawcett & Sons,Maris Otter Pale (UK)
3194,44,8,°L,True,3333,Any,Brown Sugar
3195,32,70,°L,True,3334,Thomas Fawcett & Sons,Crystal 70L (UK)
3196,37,30,°L,True,3335,Any,Flaked Oats
3197,37,3,°L,True,3336,Muntons,Pale Ale (CA)
3198,34,30,°L,True,3337,Muntons,Crystal 30L (UK)
3199,28,500,°L,True,3338,Muntons,Black Malt (UK)
3200,46,4,°L,True,3339,Any,Cane Sugar
3201,27,2,°L,True,3340,Any,Oat Malt (UK)
3202,32,400,°L,True,3341,Any,Roasted Barley (US)
3203,35,3,°L,True,3342,Any,Rye (DE)
3204,36,165,°L,True,3343,Any,Coffee Malt (UK)
3205,33,130,°L,True,3344,Any,Pale Chocolate (UK)
3206,38,2,°L,True,3345,Simpson's,Wheat (BE)
3207,32,40,°L,True,3346,Any,Amber (UK)
3208,34,550,°L,True,3347,Thomas Fawcett & Sons,Chocolate (UK)
3209,29,610,°L,True,3348,Any,Chocolate (US)
3210,36,2,°L,True,2965,Briess,Flaked Rye
3211,37,2,°L,True,3349,Weyermann®,Vienna (DE)
3212,37,2,°L,True,3350,Rahr,Wheat Malt (DE)
3213,34,60,°L,True,3351,Crisp,Caramel/Crystal 60L (US)
3214,37,7,°L,True,3352,Weyermann®,Munich (DE)
3215,34,152,°L,True,3353,Weyermann®,Special B (BE)
3216,35,178,°L,True,3354,Any,Melanoidin (DE)
3217,33,300,°L,True,3355,Any,Chocolate (US)
3218,38,2,°L,True,3356,Rahr,White Wheat  (US)
3219,38,4,°L,True,3357,Briess,Maris Otter Pale (UK)
3220,32,375,°L,True,3358,Simpson's,Chocolate (UK)
3221,35,10,°L,True,3359,Any,Cara Malt (UK)
3222,35,6,°L,True,3360,Any,Munich (DE)
3223,35,17,°L,True,3361,Briess,Cara Malt (UK)
3224,32,475,°L,True,3362,Weyermann®,Carafa III (DE)
3225,36,5,°L,True,3363,Any,Vienna (US)
3226,32,36,°L,True,3364,Thomas Fawcett & Sons,Amber (UK)
3227,33,17,°L,True,3365,Any,Caramel/Crystal 120L (US)
3228,35,3,°L,True,3366,Any,Caramel Pils (BE)
3229,29,450,°L,True,1358,Any,Chocolate (US)
3230,37,81,°L,True,3367,Any,Dark Crystal 80L (UK)
3231,33,20,°L,True,3368,Briess,Munich - Dark 20L (US)
3232,34,30,°L,True,3369,Any,Crystal 40L (CA)
3233,29,469,°L,True,3370,Any,Roasted Barley (UK)
3234,38,2,°L,True,3371,Bairds,Maris Otter Pale (UK)
3235,31,3,°L,True,3372,Castle,Wheat (BE)
3236,29,50,°L,True,3373,Castle,Cara 45L (BE)
3237,32,40,°L,True,3374,Briess,Crystal 40L (CA)
3238,35,2,°L,True,3375,Any,Pale 6-Row (US)
3239,29,600,°L,True,3376,Any,Roasted Barley (UK)
3240,34,550,°L,True,3377,Any,Chocolate (UK)
3241,32,650,°L,True,3378,Any,Carafa III (DE)
3242,30,375,°L,True,3379,Any,Chocolate (BE)
3243,31,340,°L,True,3380,Dingemans,Chocolate Wheat (DE)
3244,32,340,°L,True,3382,Any,Carafa III (DE)
3245,38,30,°L,True,3383,Any,Belgian Candi Sugar - Clear/Blond
3246,37,2,°L,True,3384,Any,Flaked Oats
3247,33,500,°L,True,3385,Any,Black Malt (US)
3248,35,1,°L,True,3386,Any,Lactose (Milk Sugar)
3249,34,3,°L,True,3387,Any,Agave Nectar
3250,38,17,°L,True,3388,Dingemans,Aromatic (BE)
3251,34,22,°L,False,3389,Dingemans,Caravienne Malt
3252,33,700,°L,False,3390,Any,Roasted Barley (US)
3253,34,10,°L,False,3391,Any,Toasted Raw Wheat
3254,34,15,°L,False,3392,Great Western,Crystal 15L
3255,37,1,°L,False,3393,Castle,Pilsner (US)
3256,27,3,°L,False,3394,Briess,Acidulated Malt (DE)
3257,38,2,°L,True,3395,Dingemans,Wheat (BE)
3258,30,180,°L,False,3396,Any,Special B Malt
3259,34,115,°L,True,3397,Any,Crystal 60L (UK)
3260,38,3,°L,False,3398,Castle,Maris Otter Pale (UK)
3261,37,2,°L,False,3399,Muntons,Wheat (UK)
3262,34,75,°L,False,3400,Thomas Fawcett & Sons,Crystal Rye
3263,38,3,°L,False,3401,Any,Floor-Malted Bohemian Wheat (DE)
3264,34,55,°L,False,3402,Any,Caramel Wheat (DE)
3265,38,1,°L,True,3403,Crisp,Lager (UK)
3266,37,3,°L,True,3404,Gambrinus,Vienna (DE)
3267,36,2,°L,False,3405,Gambrinus,American 6-Row
3268,36,10,°L,False,3406,Briess,Bonlander Munich (US)
3269,46,1,°L,False,3407,Any,Jaggery
3270,32,20,°L,False,3408,Muntons,Amber (UK)
3271,34,130,°L,False,3409,Bairds,CaraAroma (DE)
3272,29,420,°L,False,3410,Briess,Dark Chocolate (US)
3273,34,3,°L,False,3411,Briess,2 Row Pale Malt
3274,35,60,°L,False,3412,Crisp,Crisp Crystal Malt 60L
3275,33,120,°L,False,3413,Briess,Caramel/Crystal Malt -120L
3276,33,300,°L,False,3414,Thomas Fawcett & Sons,Roasted Barley (US)
3277,38,4,°L,True,3415,Castle,Pale Ale (BE)
3278,38,60,°L,False,3416,Castle,Château Cara Gold®
3279,38,7,°L,True,3417,Castle,Munich (BE)
3280,30,18,°L,False,3418,Any,Honey Malt
3281,32,65,°L,False,3419,Thomas Fawcett & Sons,Crystal 65
3282,34,30,°L,False,3420,Muntons,Crystal 30L (UK)
3283,35,2,°L,False,3421,Any,Great Western Premium 2-Row Malt
3284,33,75,°L,False,3422,Simpson's,British Crystal 70-80L
3285,33,2,°L,False,3423,Simpson's,Flaked Oats
3286,36,17,°L,False,3424,Any,Piloncillo
3287,35,20,°L,True,3425,Dingemans,Aromatic Malt (UK)
3288,33,50,°L,True,3426,Dingemans,Special Roast (US)
3289,34,390,°L,False,3427,Any,black patent
3290,32,425,°L,False,3428,Weyermann®,Carafa II (DE)
3291,47,3,°L,False,3429,Any,Apple Juice
3292,31,400,°L,False,3430,Crisp,Crisp Pale Chocolate Malt
3293,33,160,°L,False,3431,Thomas Fawcett & Sons,ENGLISH EXTRA DARK CRYSTAL
3294,34,20,°L,False,3432,Castle,Caramel Vienne 20L
3295,34,22,°L,False,3433,Dingemans,Cara 20L (BE)
3296,38,1,°L,False,3434,Dingemans,Wheat (BE)
3297,25,100,°L,False,3435,Boortmalt,Franco Belges Kiln Coffee
3298,38,320,°L,False,3436,Weyermann®,Carafa Special I
3299,36,2,°L,True,3437,Any,Pale 6-Row (US)
3300,34,81,°L,False,3438,Any,Crystal 60L (UK)
3301,37,2,°L,True,3439,Weyermann®,Bohemian Pilsner (DE)
3302,33,7,°L,False,3440,Dingemans,Belgian Munich
3303,33,1,°L,False,2021,Weyermann®,Carafoam
3304,34,2,°L,False,3441,Briess,"Wheat Malt, Red"
3305,36,1,°L,False,3442,Briess,2-Row Brewers Malt
3306,38,2,°L,False,3443,Briess,Red Wheat (US)
3307,33,80,°L,True,3444,Weyermann®,Caramel/Crystal 80L (US)
3308,34,350,°L,True,3445,Crisp,Chocolate (US)
3309,46,40,°L,False,3446,Any,Invert no. 2
3310,37,11,°L,False,3447,Any,Munich Light (DE)
3311,34,130,°L,False,3448,Weyermann®,Caraaroma
3312,34,50,°L,False,3449,Any,Wild Rice
3313,34,4,°L,False,3450,Any,Rahr Pale Ale
3314,35,2,°L,False,3451,Great Western,Canada Malting Canadian 2-Row
3315,31,20,°L,False,3452,Gambrinus,American Two-row Toasted
3316,33,45,°L,False,3453,Weyermann®,CaraMunich II
3317,29,350,°L,False,3454,Crisp,Chocolate (US)
3318,30,435,°L,False,3455,Any,Roasted Barley (BE)
3319,38,1,°L,False,3456,Weyermann®,Floor-Malted Bohemian Pilsner (DE)
3320,38,2,°L,False,3457,Any,Wheat (US)
3321,33,2,°L,False,3458,Weyermann®,German Acid/Acidulated/Sauer Malt
3322,38,4,°L,False,3460,Any,Maris Otter Pale (UK)
3323,34,2,°L,False,3461,Briess,Organic 2-Row
3324,34,350,°L,True,3462,Bairds,Chocolate (US)
3325,33,50,°L,True,3463,Briess,CaraMunich (BE)
3326,38,6,°L,False,3464,Any,Floor-Malted Bohemian Dark Pilsner (DE)
3327,35,114,°L,False,3465,Castle,Castle Special B
3328,33,1,°L,False,2230,Any,Malted Naked Oats (UK)
3329,33,1,°L,False,3466,Weyermann®,Carapils (Dextrine Malt) (US)
3330,37,3,°L,False,3467,Briess,Pale Ale (US)
3331,33,150,°L,True,3468,Any,Crystal Rye (UK)
3332,20,0,°L,True,3469,Any,Flaked Corn
3333,33,150,°L,True,3470,Dingemans,Extra Dark Crystal 160L (UK)
3334,35,7,°L,True,3471,Dingemans,Munich (UK)
3335,37,1,°L,True,3472,Briess,Flaked Oats
3336,37,8,°L,True,3473,Any,2-Row (US)
3337,34,6,°L,True,3474,Briess,Munich (UK)
3338,29,375,°L,True,3475,Any,Chocolate (US)
3339,34,600,°L,True,1703,Any,Chocolate (UK)
3340,32,3,°L,True,3476,Any,Pale Ale (BE)
3341,35,1,°L,True,3477,Great Western,Pilsner (US)
3342,32,42,°L,True,3478,Thomas Fawcett & Sons,Amber (UK)
3343,0,0,°L,True,3479,Great Western,Rice Hulls
3344,36,56,°L,True,3480,Castle,Crystal 30L (UK)
3345,33,2,°L,True,3481,Any,Malted Naked Oats (UK)
3346,33,230,°L,True,3482,Thomas Fawcett & Sons,Pale Chocolate (UK)
3347,32,30,°L,True,3483,Any,Amber (UK)
3348,32,20,°L,True,3484,Any,Belgian Candi Syrup - Amber
3349,35,10,°L,True,3485,Thomas Fawcett & Sons,Caramel/Crystal 10L (US)
3350,35,5,°L,True,3486,Any,Caramel Pils (BE)
3351,29,700,°L,True,3488,Any,Chocolate (US)
3352,38,190,°L,True,3489,Any,Wheat (US)
3353,38,4,°L,True,3490,Briess,Rye (US)
3354,35,2,°L,True,3491,Any,Red Wheat (US)
3355,33,550,°L,True,3492,Bairds,Midnight Wheat Malt (US)
3356,32,240,°L,True,3493,Briess,Chocolate Rye (DE)
3357,32,425,°L,True,3494,Briess,Carafa II (DE)
3358,35,25,°L,True,3495,Any,Honey Malt (CA)
3359,36,50,°L,True,3496,Any,Belgian Candi Syrup - Amber
3360,27,525,°L,True,3497,Muntons,Black Patent (UK)
3361,30,711,°L,True,3500,Thomas Fawcett & Sons,Roasted Barley (BE)
3362,32,27,°L,True,3501,Dingemans,Amber (UK)
3363,34,3,°L,True,3502,Rahr,Pale Ale (US)
3364,37,20,°L,True,1440,Gambrinus,Honey Malt (CA)
3365,29,180,°L,True,3503,Thomas Fawcett & Sons,Chocolate (US)
3366,35,30,°L,True,3504,Any,Cara Malt (UK)
3367,36,9,°L,True,3505,Weyermann®,Dark Munich (DE)
3368,33,105,°L,True,2599,Any,Crystal 90L (UK)
3369,37,6,°L,True,3507,GlobalMalt,Munich Light (DE)
3370,33,2,°L,True,3508,Great Western,Rolled Oats
3371,35,1,°L,True,3509,Briess,Pale 6-Row (US)
3372,35,18,°L,True,3510,Any,Caramel/Crystal 15L (US)
3373,37,9,°L,True,3512,Any,Munich Light (DE)
